edan_id	title	barcode	specimen_guid	media_count	media_guid	ids_id	USNM Number	Other Numbers	stain_status
edanmdm-nmnhbotany_2142012	Garnotia acutigluma f. abbreviata Santos	00132533	http://n2t.net/ark:/65665/3bfa855e8-3f4d-40f7-9921-6b8c54c699f9	1.0	http://n2t.net/ark:/65665/m3f6cb5fad-ea44-443b-84d9-5fc867b1da42	NMNH-00132533	1128626	fiche number : 0030/B07	unstained
edanmdm-nmnhbotany_2155492	Andropogon ischaemum var. laevifolius Hack. in A. DC.	00156669	http://n2t.net/ark:/65665/3fd3c2cd6-a68a-4103-a529-fb86d3d401dd	1.0	http://n2t.net/ark:/65665/m3621daab6-dd3d-404b-b43b-2dc12a2f4bdd	NMNH-00156669	76229		unstained
edanmdm-nmnhbotany_2091203	Lasiacis lancifolia Swallen	00134106	http://n2t.net/ark:/65665/33adc8618-f318-4c45-8b32-d43ad4cdba2d	1.0	http://n2t.net/ark:/65665/m362a90934-e3f4-40b2-90be-650c18275fd3	NMNH-00134106	1537250	fiche number : 0034/C10	unstained
edanmdm-nmnhbotany_2532956	Calypso bulbosa (L.) Oakes	00362644	http://n2t.net/ark:/65665/3364238bf-a743-4182-a570-f2f90e55d2ec	1.0	http://n2t.net/ark:/65665/m370bd2426-9905-4612-8410-5d461d0796c9	NMNH-00362644	27148		stained
edanmdm-nmnhbotany_2130932	Machaonia floribunda Greenm.	00138495	http://n2t.net/ark:/65665/33249c524-3e61-4d08-94b0-ea842af1e857	1.0	http://n2t.net/ark:/65665/m3e239f4b8-f209-4d0e-bda9-0373ea0b5d85	NMNH-00138495	316875	fiche number : 0844/B01	unstained
edanmdm-nmnhbotany_10082221	Cnidoscolus pringlei I.M. Johnst.	00902255	http://n2t.net/ark:/65665/3e1b04b95-0f10-4ab3-b467-c3c86ffa930b	1.0	http://n2t.net/ark:/65665/m31f525f45-ff34-436b-b275-b623b5408435	NMNH-00902255-000001	935544		stained
edanmdm-nmnhbotany_10209387	Miconia membranacea Triana	01101181	http://n2t.net/ark:/65665/372395c0c-f091-4ae7-bac1-664cc8e7afc2	1.0	http://n2t.net/ark:/65665/m3e09be2e3-4811-49e1-88f9-03db71c7fac7	NMNH-01101181	41292		unstained
edanmdm-nmnhbotany_2874792	Knightia excelsa Aiton	00828847	http://n2t.net/ark:/65665/340c607e9-cc24-491e-bfd9-22db7f445e85	1.0	http://n2t.net/ark:/65665/m3ea7c9504-62f1-493c-8dfe-7fd48dabc65c	NMNH-00828847	94781		stained
edanmdm-nmnhbotany_10086668	Myristica kunstleri King	01014020	http://n2t.net/ark:/65665/3b06c2096-bbad-4eb9-9a59-7cadde1d3c19	1.0	http://n2t.net/ark:/65665/m389b8bcc6-6750-4b79-be8e-993a8b361ad7	NMNH-01014020	274834		stained
edanmdm-nmnhbotany_2150332	Acrostichum leptophlebium Baker in Thurn	00588691	http://n2t.net/ark:/65665/37cdc9d23-4c5e-4b7b-a5f1-7b1423f91fb3	1.0	http://n2t.net/ark:/65665/m37ed04354-11fb-4024-8dca-3311f9d552bb	NMNH-00588691-000001	62512	fiche number : 1032/A02	stained
edanmdm-nmnhbotany_2120704	Begonia lignescens C.V. Morton	00955803	http://n2t.net/ark:/65665/3dfd1ae61-cd5a-48fe-9ecc-b078beecfa27	1.0	http://n2t.net/ark:/65665/m3bac55a3f-27a8-4163-9496-a018daf1a08d	NMNH-00955803-000001	1638059	Multi-sheeted specimen : Sheet 02 of 02	unstained
edanmdm-nmnhbotany_10083617	Psychotria surigaoensis Sohmer & A.P. Davis	00956117	http://n2t.net/ark:/65665/3ffd9dc3e-7b7f-4066-869f-16ed860e5b03	1.0	http://n2t.net/ark:/65665/m3f78bb353-13d2-4d44-955e-d18be47821a0	NMNH-00956117-000001	1263696		unstained
edanmdm-nmnhbotany_10084902	Lobelia laxiflora f. flava E. Wimm. in Engl.	00956404	http://n2t.net/ark:/65665/3c8cba679-90df-46cf-adf4-c3f7bc3013d8	1.0	http://n2t.net/ark:/65665/m3c462e955-45c8-40a4-ac78-c2c4ff065903	NMNH-00956404-000001	1138683		unstained
edanmdm-nmnhbotany_2872990	Grewia sp.	00990843	http://n2t.net/ark:/65665/32cfa17fc-1eb1-476c-a1ca-8440ab62e3b0	1.0	http://n2t.net/ark:/65665/m35ef53c27-dc87-4ebd-b6f8-f71cc03db4b5	NMNH-00990843	16258		stained
edanmdm-nmnhbotany_10085272	Aletes davidsonii J.M. Coult. & Rose	00997379	http://n2t.net/ark:/65665/35af85efc-de7c-41b1-8e7c-e705dc13e3bb	1.0	http://n2t.net/ark:/65665/m3c7ef4b05-1957-41a1-8797-c6ade42eea0e	NMNH-00997379-000004	338146		unstained
edanmdm-nmnhbotany_10085443	Ionoxalis stipitata Rose	00997444	http://n2t.net/ark:/65665/385dee7f7-6d3a-44ce-b757-63237bb3edf3	1.0	http://n2t.net/ark:/65665/m32231bf6b-e724-435a-878f-46ad6b342391	NMNH-00997444	1380446		unstained
edanmdm-nmnhbotany_10086575	Pithecellobium adinocephalum Donn. Sm.	01049917	http://n2t.net/ark:/65665/3daf80281-a86a-4c49-8580-61c30636f668	1.0	http://n2t.net/ark:/65665/m3c0886ee6-839a-4a51-8cb0-05327d563a47	NMNH-01049917	212774		stained
edanmdm-nmnhbotany_10082101	Flaveria palmeri J.R. Johnst.	00931229	http://n2t.net/ark:/65665/329790e5d-6983-4a66-abe3-1d982f10c4e9	1.0	http://n2t.net/ark:/65665/m321fdc833-2308-4c68-b6b0-5eb045d9695f	NMNH-00931229	1402680		stained
edanmdm-nmnhbotany_2115155	Sapium lateriflorum Hemsl.	00096677	http://n2t.net/ark:/65665/3863304e9-a59a-43d0-8271-743ab9483e60	1.0	http://n2t.net/ark:/65665/m36c9bf725-d283-44b5-9d19-5cbb5ee06db2	NMNH-00096677-000001	799198	fiche number : 0493/C08	stained
edanmdm-nmnhbotany_2164824	Abutilon wissaduloides Baker f. in Rose	00098298	http://n2t.net/ark:/65665/38a66b688-81c9-4006-a064-c6fd5dba5a56	1.0	http://n2t.net/ark:/65665/m3e3b5a4bc-68a6-4121-989a-f7910b2d10dd	NMNH-00098298	235094	fiche number : 0532/B05	stained
edanmdm-nmnhbotany_2107904	Ionoxalis scopulorum Rose in Small	00101114	http://n2t.net/ark:/65665/3bdbd0724-0d64-40ff-b454-61f0ed70db19	1.0	http://n2t.net/ark:/65665/m386626819-f42e-47c8-899c-97921811d75a	NMNH-00101114-000001	381797	fiche number : 0438/A09	unstained
edanmdm-nmnhbotany_2138252	Silene concolor Greene	00103406	http://n2t.net/ark:/65665/3d632c768-7d6d-487d-8ff4-57364e61fe6e	1.0	http://n2t.net/ark:/65665/m345e1130f-25cd-4736-9130-156b4833109f	NMNH-00103406-000001	890285	fiche number : 0265/A07	unstained
edanmdm-nmnhbotany_2146002	Ranunculus oxynotus A. Gray	00103756	http://n2t.net/ark:/65665/372b577d3-5e31-427a-acd8-ef2a1e7a3bc7	1.0	http://n2t.net/ark:/65665/m33318a541-5774-45f3-937a-5148b7e2e5d3	NMNH-00103756-000001	2606740	fiche number : 0271/A12	stained
edanmdm-nmnhbotany_2098137	Thalictrum lentiginosum Greene	00103819	http://n2t.net/ark:/65665/3536dc4d9-1cb6-44c5-87c0-2c1b84ac0cd9	1.0	http://n2t.net/ark:/65665/m315e6724a-0e4c-4abe-9af6-e3ffc3cbe4d2	NMNH-00103819	210883	fiche number : 0272/C07	stained
edanmdm-nmnhbotany_2089129	Piper churruyacoanum Trel. & Yunck.	00105375	http://n2t.net/ark:/65665/38e4324bd-f96c-4508-bf64-2e054391e2e7	1.0	http://n2t.net/ark:/65665/m3af48e1ac-5800-4375-9995-4f8eb9ee0cdb	NMNH-00105375	1798171	fiche number : 0166/B08	unstained
edanmdm-nmnhbotany_2154362	Piper sesquimetrale Trel. ex Standl.	00107087	http://n2t.net/ark:/65665/373fd516b-e17a-4086-b24f-081ce5fb0242	1.0	http://n2t.net/ark:/65665/m3a949d36f-6af8-4eee-88e2-da2166e7bb13	NMNH-00107087-000001	1641622	fiche number : 0180/B12	unstained
edanmdm-nmnhbotany_2077895	Trianaeopiper bullatum Cuatrec.	00107731	http://n2t.net/ark:/65665/3af0f12a5-6052-460b-8553-dee2ec7a4816	1.0	http://n2t.net/ark:/65665/m3d3a9d462-4119-433b-b155-a6ea160156da	NMNH-00107731	1852553	fiche number : 1067/B08	unstained
edanmdm-nmnhbotany_2123104	Euphorbia graminea var. lancifolia Millsp.	00109355	http://n2t.net/ark:/65665/3beadefd3-49e7-4901-8fd8-b53cfc803875	1.0	http://n2t.net/ark:/65665/m31f386951-ea06-4fca-822c-e62bf09583dd	NMNH-00109355-000001	1267187	fiche number : 0495/D03	unstained
edanmdm-nmnhbotany_2168607	Eritrichium glomeratum var. fulvocanescens S. Watson in C. King	00110943	http://n2t.net/ark:/65665/30f7cfcc2-5447-41a5-8894-39858bee5566	1.0	http://n2t.net/ark:/65665/m362dc4ea4-6c3d-4008-b9bc-7a6fe9105862	NMNH-00110943-000001	40797	fiche number : 0728/D07	stained
edanmdm-nmnhbotany_2164705	Gonolobus tuerckheimii Donn. Sm.	00111135	http://n2t.net/ark:/65665/3e19e524d-6647-48c6-a94b-a5c8409e5437	1.0	http://n2t.net/ark:/65665/m34e77833f-ef4b-430d-b477-342fa1e8fdb3	NMNH-00111135-000001	1338670	fiche number : 0709/C03	unstained
edanmdm-nmnhbotany_2093139	Apocynum diversifolium Greene	00112122	http://n2t.net/ark:/65665/3fab4b35b-0db6-434c-acce-07d9b9a3a866	1.0	http://n2t.net/ark:/65665/m39dc298ea-8532-4863-9820-27f164b8758d	NMNH-00112122	613724	fiche number : 0702/D08	unstained
edanmdm-nmnhbotany_2126383	Fraxinus pistaciaefolia Torr.	00112762	http://n2t.net/ark:/65665/3c6e3c0a3-a17d-479c-b7a0-a3651019703e	1.0	http://n2t.net/ark:/65665/m325ef267e-aa1a-4113-90f5-2985113935b4	NMNH-00112762	49948	fiche number : 0686/B12	stained
edanmdm-nmnhbotany_2100228	Marcgravia tonduzii Gilg	00113848	http://n2t.net/ark:/65665/3091afddc-e562-4b67-9d4d-993c7b8de2be	1.0	http://n2t.net/ark:/65665/m3fe1a558d-d474-455e-af11-b7f3a2a52900	NMNH-00113848	354293	fiche number : 0549/D05	stained
edanmdm-nmnhbotany_2132071	Ardisia pubivenula E. Walker	00116185	http://n2t.net/ark:/65665/3a54783f7-2bdc-42c9-b75b-8a9b73c09115	1.0	http://n2t.net/ark:/65665/m3513f7043-48ea-4eb7-aa31-c3878973c9ba	NMNH-00116185-000001	1666467	fiche number : 0669/B04	unstained
edanmdm-nmnhbotany_2167118	Wikstroemia uva-ursi A. Gray	00117218	http://n2t.net/ark:/65665/334ee17e2-bd68-4ffc-b2d0-c625b392207d	1.0	http://n2t.net/ark:/65665/m3be034986-bc93-4e49-9475-6c54b5e16546	NMNH-00117218-000001	58329	fiche number : 0586/B03	stained
edanmdm-nmnhbotany_2121251	Eugenia garberi Sarg.	00117986	http://n2t.net/ark:/65665/36697f6ec-9043-4760-972c-9c7c17269617	1.0	http://n2t.net/ark:/65665/m33ce5e875-6501-4f9b-9ad7-e549a96abb61	NMNH-00117986-000001	42504	fiche number : 0599/C03	stained
edanmdm-nmnhbotany_2126422	Stachytarpheta hintonii Moldenke	00118917	http://n2t.net/ark:/65665/3defd6b75-531c-40f3-8bec-413d9fd1ec47	1.0	http://n2t.net/ark:/65665/m322286567-0b45-4ad8-88b8-44659a346348	NMNH-00118917-000001	1894752	fiche number : 0737/C06	unstained
edanmdm-nmnhbotany_2125438	Miconia chlorophylla C. Wright in Sauvalle	00120774	http://n2t.net/ark:/65665/3223285ea-337e-409f-8e12-b0ba64e6ff89	1.0	http://n2t.net/ark:/65665/m35d493c12-fbde-49a3-a15e-94064d3043b9	NMNH-00120774-000001	47479	fiche number : 0619/E12	stained
edanmdm-nmnhbotany_2127805	Gnaphalium wrightii A. Gray	00129567	http://n2t.net/ark:/65665/3ce39d048-295d-4933-b941-cc8a289050b3	1.0	http://n2t.net/ark:/65665/m3dfcb10cf-36a5-4a20-9c6c-44d06bff66b2	NMNH-00129567-000001	47086	fiche number : 0922/B09	stained
edanmdm-nmnhbotany_2165748	Licania pulchravenia Killip & Cuatrec.	00130852	http://n2t.net/ark:/65665/3aa572efb-098b-4902-acd6-58d9b465db29	1.0	http://n2t.net/ark:/65665/m38e5118be-87aa-4f40-9cd1-713f9fde09e1	NMNH-00130852-000001	2101704		unstained
edanmdm-nmnhbotany_2140438	Alyxia annamensis Pit. in Lecomte & Humbert	00624246	http://n2t.net/ark:/65665/362519b9c-206d-40fa-98c8-380ef1705f86	1.0	http://n2t.net/ark:/65665/m346e3c13f-d9dd-4505-8be5-867220a268bc	NMNH-00624246-000001	1427920		unstained
edanmdm-nmnhbotany_10059847	Erodium malacoides	00830257	http://n2t.net/ark:/65665/395f26ae7-7110-4f5f-b13d-c1a77f741a4e	1.0	http://n2t.net/ark:/65665/m33a632c3d-1553-466b-b51e-b1d322ff3324	NMNH-00830257	14590		stained
edanmdm-nmnhbotany_2121355	Crudia tenuipes Merr.	00001089	http://n2t.net/ark:/65665/31d2b72c4-0a9d-4069-8483-2ff225dbf53c	1.0	http://n2t.net/ark:/65665/m3b1ee545c-1709-4ac5-a502-e9d500f1b05c	NMNH-00001089-000001	1174107	fiche number : 0372/C08	unstained
edanmdm-nmnhbotany_2077767	Oxytropis viscidula A.E. Porsild	00001816	http://n2t.net/ark:/65665/3829507ee-1a1f-4f53-a537-ff5e472a99f2	1.0	http://n2t.net/ark:/65665/m3c96651bc-933a-4d22-9d22-c99688ef7721	NMNH-00001816	2052372	fiche number : 0415/B11	unstained
edanmdm-nmnhbotany_2124596	Cladrastis wilsonii Takeda in Sarg.	00003008	http://n2t.net/ark:/65665/3dc3b4f4a-ff46-481e-a07b-5d9ffc2fba5c	1.0	http://n2t.net/ark:/65665/m3697863fa-78df-4f4b-8f22-3e40c3f838d6	NMNH-00003008	539571	fiche number : 0390/A01	unstained
edanmdm-nmnhbotany_2113401	Dalea lachnostachys A. Gray	00003747	http://n2t.net/ark:/65665/381fa1dc6-f60a-4d4f-8332-ea843fa40ebb	1.0	http://n2t.net/ark:/65665/m315e09869-9b5c-4939-ba58-59a362a3cba1	NMNH-00003747-000001	125345	fiche number : 0402/E10	stained
edanmdm-nmnhbotany_2128204	Besleria steyermarkiorum Wiehler ex L.E. Skog	00007859	http://n2t.net/ark:/65665/36c8bdb5b-1ad0-4944-b1ec-9286f024c70d	1.0	http://n2t.net/ark:/65665/m3aca1bd09-92ed-4861-86f3-1f13722bfeec	NMNH-00007859-000001	2814168		unstained
edanmdm-nmnhbotany_2148407	Fluckigeria fritschii Rusby	00028314	http://n2t.net/ark:/65665/307679739-5b99-40de-96d0-0a9bc053c673	1.0	http://n2t.net/ark:/65665/m36415f37a-f89a-4fc0-889a-a3ad6960a420	NMNH-00028314-000001	62136	fiche number : 0801/C11	unstained
edanmdm-nmnhbotany_2089388	Lucilia pickeringii var. minor A. Gray	00323665	http://n2t.net/ark:/65665/307cec18c-a122-479b-bd5c-d6f0bb61e8d0	1.0	http://n2t.net/ark:/65665/m3f01b1a31-6239-4259-bccb-5a21814d9f59	NMNH-00323665-000001	62685	fiche number : 0921/C12	stained
edanmdm-nmnhbotany_10077986	Mangifera salomonensis C.T. White	00432682	http://n2t.net/ark:/65665/3dc7eed89-9140-4cb0-9f4d-90d128cc7611	1.0	http://n2t.net/ark:/65665/m32e0c76e9-d97a-44d4-8479-f51f47340172	NMNH-00432682-000001	2157869	Multi-sheeted specimen : Sheet 05 of 05	unstained
edanmdm-nmnhbotany_2136952	Chamaecrista aristellata Pennell	00002138	http://n2t.net/ark:/65665/360557f8e-a9e0-4965-a4d8-af0e0c0d8906	1.0	http://n2t.net/ark:/65665/m30b005c69-eb53-4020-975f-c19083fa9fa1	NMNH-00002138-000001	49498	fiche number : 0380/E10	stained
edanmdm-nmnhbotany_2076622	Trisetum airiforme Steud.	00516903	http://n2t.net/ark:/65665/3068b5109-8a8e-48df-b9ac-eb2c470f3d3b	1.0	http://n2t.net/ark:/65665/m3752db4ba-6311-4a46-a9e3-5887f5123e78	NMNH-00516903	91466		unstained
edanmdm-nmnhbotany_2110291	Andropogon sorghum subsp. halepensis subvar. breviaristatus Hack. in A. DC.	00156772	http://n2t.net/ark:/65665/36c0c0d6e-0ab8-40fd-ae54-a55994b3b7ab	1.0	http://n2t.net/ark:/65665/m38d3914a0-09ce-42e6-9fb7-68a68d02ba2f	NMNH-00156772	76610		unstained
edanmdm-nmnhbotany_2163990	Panicum mutabile Scribn. & J.G. Sm. ex Nash in Small	00132994	http://n2t.net/ark:/65665/34feece0b-181b-4099-9629-4191970c5838	1.0	http://n2t.net/ark:/65665/m3402466cc-33fc-450a-ad12-c8596f36d332	NMNH-00132994-000001	2808971	fiche number : 0046/B06	unstained
edanmdm-nmnhbotany_10711568	Stipa neesiana var. ligularis Griseb.	01165222	http://n2t.net/ark:/65665/3fa5c41b6-cbc0-4289-ad14-bac6c975e478	1.0	http://n2t.net/ark:/65665/m3b526ddcb-b99a-479d-8965-948a1a01ae95	NMNH-01165222	2946529		unstained
edanmdm-nmnhbotany_10087114	Solanum myrianthum Britton	01014277	http://n2t.net/ark:/65665/3e6f89228-d8db-41c0-889e-0cb9fca908db	1.0	http://n2t.net/ark:/65665/m3ab6773a9-1e04-4ee4-8780-c919c512d94d	NMNH-01014277	32599		stained
edanmdm-nmnhbotany_2142032	Monochaetum villosum Gleason	00120231	http://n2t.net/ark:/65665/3780a6fd4-edad-4f80-9a6a-f1d1155f0dcb	1.0	http://n2t.net/ark:/65665/m30b03e02b-e340-42e7-a638-62271ed6b638	NMNH-00120231-000001	1041497	fiche number : 0610/C01	unstained
edanmdm-nmnhbotany_10428475	Arabis lyallii S. Watson	01105546	http://n2t.net/ark:/65665/3c99d396f-10b9-4342-947b-62dc50b48658	1.0	http://n2t.net/ark:/65665/m3e35b63ae-d547-4e3c-a572-982116d9cac8	NMNH-01105546	3981		stained
edanmdm-nmnhbotany_10257238	Elaterium bigelovii S. Watson	01107855	http://n2t.net/ark:/65665/305feae28-f8fa-4481-ba9c-4b903a1e1e0d	1.0	http://n2t.net/ark:/65665/m36d9b6880-cebf-42ee-8c7f-74d8b0e659b7	NMNH-01107855	42657		stained
edanmdm-nmnhbotany_2788859	Wissadula periplocifolia f. microphylla R.E. Fr.	00513184	http://n2t.net/ark:/65665/3a91c0f95-d2ca-4c4c-b5f3-9b3bf9277c51	1.0	http://n2t.net/ark:/65665/m3c5ffd11d-f558-47db-8f22-9ae63496075a	NMNH-00513184-000001	12350		stained
edanmdm-nmnhbotany_2091502	Pentacalia zamorana H. Rob. & Cuatrec.	00516663	http://n2t.net/ark:/65665/37d8a8780-1e09-41b9-a80c-2830472b6383	1.0	http://n2t.net/ark:/65665/m3a3c138d7-db4a-4fde-9ecb-aebf6fca2e13	NMNH-00516663	2630751		stained
edanmdm-nmnhbotany_2126143	Viburnum sinuatum Merr.	00516828	http://n2t.net/ark:/65665/38a89f80b-059b-4662-8dbf-e78cb005d80a	1.0	http://n2t.net/ark:/65665/m39ab03e4c-a73b-45fb-b7f6-f058eee53a19	NMNH-00516828-000001	852705		unstained
edanmdm-nmnhbotany_2163526	Lobelia laurentioides Schltr.	00589028	http://n2t.net/ark:/65665/35855fb1b-3dca-4145-ae89-e92f3b722e13	1.0	http://n2t.net/ark:/65665/m31a9faba8-9f90-407b-b7f3-d407a29d0c80	NMNH-00589028-000001	551812		unstained
edanmdm-nmnhbotany_10084380	Citharexylum standleyi Moldenke	00956312	http://n2t.net/ark:/65665/3b59f5b10-3eb9-4527-a6c8-644fe1db7ba1	1.0	http://n2t.net/ark:/65665/m31e1bf1c3-8169-4c29-8fce-1548ae3b507a	NMNH-00956312-000001	3597629		unstained
edanmdm-nmnhbotany_10086932	Acalypha linearifolia Leandri	01014148	http://n2t.net/ark:/65665/38f18c8d3-74b5-415b-9133-3f24a41ba494	1.0	http://n2t.net/ark:/65665/m335a1bbc6-5dc0-46f5-ba88-e1b2b1d0ee08	NMNH-01014148	2493574		unstained
edanmdm-nmnhbotany_12160981	Isoetes eatonii R. Dodge	01384480	http://n2t.net/ark:/65665/388633039-2d35-449d-8656-993376d1f33a	1.0	http://n2t.net/ark:/65665/m33820c4dd-b4e8-4d12-945f-d951f730953f	NMNH-01384480	364952		unstained
edanmdm-nmnhbotany_10082247	Salvia heterotricha Fernald	00931253	http://n2t.net/ark:/65665/3f2545fb9-d624-4ff5-97e8-f862028a2fd0	1.0	http://n2t.net/ark:/65665/m3f7b63daf-a591-4ecf-8df9-015c4a86cfbd	NMNH-00931253	1321676		unstained
edanmdm-nmnhbotany_2075362	Ficus subscabrida Warb. in Urb.	00090248	http://n2t.net/ark:/65665/3da8f2795-81f8-4abb-9622-15a9e3b568f5	1.0	http://n2t.net/ark:/65665/m36681abba-67fb-42bd-bc7e-4ec2f252a0b4	NMNH-00090248	41647	fiche number : 0216/C03	stained
edanmdm-nmnhbotany_2133858	Echeveria heterosepala Rose	00096739	http://n2t.net/ark:/65665/3d9b29c09-63b5-476a-baaf-72479b15e9dc	1.0	http://n2t.net/ark:/65665/m352cb9de8-42ae-4723-a3e1-7d20b442ad3b	NMNH-00096739-000001	316777	fiche number : 0322/C10	unstained
edanmdm-nmnhbotany_2159488	Heliocarpus polyandrus S. Watson	00098475	http://n2t.net/ark:/65665/370cf3a58-863b-4b21-bd32-f3fb9cd850f9	1.0	http://n2t.net/ark:/65665/m3a795a8e0-8c6c-4c49-9826-d6cf4e502a1b	NMNH-00098475-000001	13319	fiche number : 0530/C07	unstained
edanmdm-nmnhbotany_2165522	Bocconia arborea S. Watson	00099679	http://n2t.net/ark:/65665/3e2030f63-fc42-434c-9d90-d87eb2a3c168	1.0	http://n2t.net/ark:/65665/m3c37e35cf-f6de-45f7-af90-f8a354d4ddd5	NMNH-00099679-000001	669760	fiche number : 0302/A06	unstained
edanmdm-nmnhbotany_2117913	Evodia vitiensis A.C. Sm.	00101466	http://n2t.net/ark:/65665/33efee24d-eaea-4578-8085-eef584f9af48	1.0	http://n2t.net/ark:/65665/m3ce87ee4c-5f22-436f-89d3-f094a8957b90	NMNH-00101466-000001	1966436	fiche number : 0443/C05	unstained
edanmdm-nmnhbotany_2136088	Pisonia fasciculata Standl.	00103041	http://n2t.net/ark:/65665/349a86f29-6e44-4379-98a5-fe2417a5caa4	1.0	http://n2t.net/ark:/65665/m375f7e7a6-3d7f-4ee0-a2b9-df6c4c26cc9a	NMNH-00103041-000001	45190	fiche number : 0258/C11	stained
edanmdm-nmnhbotany_2165089	Calyptridium monospermum Greene	00103152	http://n2t.net/ark:/65665/3a33f6699-865f-42fd-bda2-499f2610e887	1.0	http://n2t.net/ark:/65665/m34a059803-07a5-4d5f-adab-4dcde84d5dbb	NMNH-00103152-000001	10804	fiche number : 0260/E08	unstained
edanmdm-nmnhbotany_2133389	Gonolobus leianthus Donn. Sm.	00111120	http://n2t.net/ark:/65665/3283a4f91-a60d-41db-a40f-1bcce47a7184	1.0	http://n2t.net/ark:/65665/m365f9b2e6-e2ca-4ea2-8c9a-8f30e46cba55	NMNH-00111120-000001	1338612	fiche number : 0709/B02	unstained
edanmdm-nmnhbotany_2149805	Pseudoclappia arenaria Rydb.	00115953	http://n2t.net/ark:/65665/376d28077-7ae8-453f-8c94-07a426455e4e	1.0	http://n2t.net/ark:/65665/m3f5538a9b-eada-4ff1-9f02-5c4724fe6661	NMNH-00115953-000001	739956	fiche number : 0972/D04	unstained
edanmdm-nmnhbotany_2126723	Eugenia bartlettiana Lundell	00117890	http://n2t.net/ark:/65665/38cec5b00-29b2-4179-9e09-a560224bbe2a	1.0	http://n2t.net/ark:/65665/m325462c58-ccca-4be2-85af-05c8b2c64c72	NMNH-00117890-000001	1636830	fiche number : 0597/C09	unstained
edanmdm-nmnhbotany_2125815	Eugenia rubescens A. Gray in Wilkes	00118133	http://n2t.net/ark:/65665/37bd5d04e-9c30-4935-88b4-39cc2deaa80a	1.0	http://n2t.net/ark:/65665/m38e553b5c-2ab9-40a5-b655-e366e6601e01	NMNH-00118133-000001	47780	fiche number : 0602/B09	stained
edanmdm-nmnhbotany_2092845	Vitex mollis f. iltisii Moldenke	00119273	http://n2t.net/ark:/65665/391c0f90e-6cc3-4663-9ebe-a188db5d014e	1.0	http://n2t.net/ark:/65665/m37a214d59-20d9-4f93-a154-a66dd2f9f408	NMNH-00119273	2979549	fiche number : 1076/E12	unstained
edanmdm-nmnhbotany_2120057	Agastache mearnsii Wooton & Standl.	00121303	http://n2t.net/ark:/65665/3f07375fb-cbbc-4799-a908-718511d315c4	1.0	http://n2t.net/ark:/65665/m352ebd3f5-b12b-4156-8150-c02009822fc5	NMNH-00121303	233421	fiche number : 0747/D02	unstained
edanmdm-nmnhbotany_2086567	Salvia orthostachys Epling	00121574	http://n2t.net/ark:/65665/3141c9bf5-8cfb-4209-970e-d03aa3859665	1.0	http://n2t.net/ark:/65665/m3dd19e909-d20a-498b-b6d6-eb5a1e6ac78a	NMNH-00121574	1355739	fiche number : 0752/C01	unstained
edanmdm-nmnhbotany_2142952	Niphogeton jahnii Rose ex Pittier	00127174	http://n2t.net/ark:/65665/3d25644ab-2d36-49c0-94ca-4af019f765dc	1.0	http://n2t.net/ark:/65665/m316492f78-f91e-4779-a353-65714310909c	NMNH-00127174-000001	1121781	fiche number : 0649/C08	unstained
edanmdm-nmnhbotany_2790954	Coprosma foliosa A. Gray	00129905	http://n2t.net/ark:/65665/32ecafc6d-5ed0-4e70-86e2-849575754612	1.0	http://n2t.net/ark:/65665/m3fb352639-810d-402c-9b8f-a355c651c2f4	NMNH-00129905-000001	42340	fiche number : 0858/B07	stained
edanmdm-nmnhbotany_2166786	Licuala patens Ridl.	00015941	http://n2t.net/ark:/65665/31aed6c27-bba7-4278-ab9e-1576a8cbb4af	1.0	http://n2t.net/ark:/65665/m3cf4e9850-92b2-4ceb-aa10-9a0289dc4514	NMNH-00015941-000001	262423	Multi-sheeted specimen : Sheet 02 of 02	stained
edanmdm-nmnhbotany_2167171	Vittadinia humilis A. Gray	00054796	http://n2t.net/ark:/65665/30b468d26-87e3-4556-b990-569d78cdfd89	1.0	http://n2t.net/ark:/65665/m305e4e5bd-1f2f-449d-bb0b-f14015d106c3	NMNH-00054796-000001	57307		stained
edanmdm-nmnhbotany_10057768	Isopogon anemonifolius (Salisb.) Knight	00756363	http://n2t.net/ark:/65665/3a77256a8-6edb-47e9-be4a-706486d2940c	1.0	http://n2t.net/ark:/65665/m3a9f4f326-dcdf-4c61-9236-f191c796fd00	NMNH-00756363	94773		stained
edanmdm-nmnhbotany_10300167	Tovaria thyrsoidea Baker	01101404	http://n2t.net/ark:/65665/3b5425c85-f32d-4362-b395-cc095c64854c	1.0	http://n2t.net/ark:/65665/m30f8aa225-952f-4b40-aeee-20ac0d3fcd03	NMNH-01101404	36068		stained
edanmdm-nmnhbotany_2132190	Rhynchospora harperi Small	00087005	http://n2t.net/ark:/65665/3175b1a2f-fa92-4624-98f6-e42818a1455e	1.0	http://n2t.net/ark:/65665/m31ec70cf4-c8df-452e-99ca-6df3f6e7e59e	NMNH-00087005-000001	431679	fiche number : 0079/E03	unstained
edanmdm-nmnhbotany_2164534	Eatonia pennsylvanica var. filiformis Chapm.	00133634	http://n2t.net/ark:/65665/3c1f0933b-7af8-485a-bb8a-3f7ebbde92e5	1.0	http://n2t.net/ark:/65665/m3ca5bc19a-0095-4e5f-8898-00ec08d56617	NMNH-00133634	868687	fiche number : 0023/B03	stained
